time	cell_name	X	Y	Z
167	ABarppapap	176	303	21
167	ABarppapaa	150	316	22
167	ABarpaapap	116	358	23
167	ABarpaapaa	95	376	23
167	ABarpaappp	154	359	22
167	ABarpaappa	132	367	22
167	ABarppaaap	147	335	22
167	ABarppaaaa	126	343	23
167	ABarppaapp	169	320	23
167	ABarppaapa	163	345	23
167	ABprpaapaa	116	423	11
167	ABprpaaaaa	105	414	9
167	ABprpaaapa	133	420	10
167	ABprpaaaap	124	415	9
167	ABprpaaapp	148	421	11
167	ABprpaapap	136	426	14
167	ABprpaappa	147	427	15
167	ABprpaappp	164	421	13
167	ABprpapaap	161	389	6
167	ABprpapaaa	139	397	7
167	ABprpapapa	151	385	9
167	ABprpapapp	174	387	8
167	ABprpappap	159	359	6
167	ABprpappaa	146	375	5
167	ABprpapppp	186	355	5
167	ABprpapppa	171	371	6
167	ABprppaaa	152	405	9
167	ABprppaapa	164	405	8
167	ABprppaapp	184	399	6
167	ABprppappp	203	381	10
167	ABprppappa	194	395	11
167	ABprppapap	188	402	9
167	ABprppapaa	167	409	11
167	ABprpppapa	216	372	7
167	ABprpppaap	213	383	6
167	ABprpppaaa	198	396	6
167	ABprpppapp	217	353	6
167	ABprpppppp	215	338	6
167	ABprpppppa	200	352	5
167	ABprppppap	199	372	6
167	ABprppppaa	187	384	6
167	ABpraaaapa	106	426	12
167	ABpraaaapp	123	429	16
167	ABpraaaaap	102	426	15
167	ABpraaaaaa	87	422	14
167	ABpraaapap	109	419	17
167	ABpraaapaa	88	408	15
167	ABpraaappa	119	410	16
167	ABpraaappp	138	410	17
167	ABprappaap	218	393	11
167	ABprappaaa	207	403	15
167	ABprappapp	240	369	12
167	ABprappapa	221	388	14
167	ABprapppa	223	377	10
167	ABprapppp	232	360	8
167	ABprapappp	243	356	11
167	ABprapappa	246	361	16
167	ABprapapap	239	374	17
167	ABprapapaa	223	390	18
167	ABprapaaap	182	401	20
167	ABprapaaaa	165	414	20
167	ABplpppppp	197	315	6
167	ABplpppppa	177	315	5
167	ABplppppap	169	305	8
167	ABplppppaa	154	306	7
167	ABplpppapp	202	297	8
167	ABplpppapa	187	287	9
167	ABplpppaaa	150	291	8
167	ABplpppaap	170	286	8
167	ABplppapap	134	283	10
167	ABplppappp	168	283	11
167	ABplppappa	145	284	11
167	ABplppaaa	112	301	11
167	ABplppaap	134	299	9
167	ABplpappaa	111	321	6
167	ABplpappap	134	323	7
167	ABplpapppa	140	326	5
167	ABplpapppp	164	324	5
167	ABplpapapp	141	307	5
167	ABplpapapa	121	304	5
167	ABplpapaaa	97	318	10
167	ABplpapaap	118	311	8
167	ABalpppppp	93	314	19
167	ABalpppppa	76	315	19
167	ABalppppap	70	327	19
167	ABalppppaa	60	339	18
167	ABalpppapp	59	317	20
167	ABalpppapa	47	320	17
167	ABalpppaaa	35	343	16
167	ABalpppaap	42	332	18
167	ABalppaaa	32	341	13
167	ABplpaapap	80	303	14
167	ABplpaaaaa	60	329	14
167	ABplpaapaa	67	319	16
167	ABplpaaapp	96	301	12
167	ABplpaaapa	79	305	11
167	ABpraapppp	189	408	14
167	ABpraapppa	170	416	15
167	ABpraappap	159	416	18
167	ABpraappaa	140	426	18
167	ABpraapapa	133	421	22
167	ABpraapapp	144	408	21
167	ABpraapaaa	102	416	21
167	ABpraapaap	124	416	19
167	ABarpppppa	217	371	21
167	ABarpppapa	162	375	23
167	ABarpppapp	186	371	22
167	ABarpppaa	162	397	21
167	Caaapa	229	308	20
167	Caaapp	237	306	15
167	Caaaaa	191	328	23
167	Caaaap	217	318	22
167	Caapp	230	310	9
167	Caapa	237	316	12
167	ABplappapa	162	286	18
167	ABplappaap	167	277	14
167	ABplappaaa	142	283	16
167	ABplapppp	205	289	11
167	ABplapppaa	176	287	14
167	ABplapppap	190	287	13
167	ABplapappp	220	286	14
167	ABplappapp	187	279	17
167	ABplapappa	202	286	17
167	ABplapapaa	173	284	21
167	ABplapapap	195	287	20
167	ABplapaapa	136	304	22
167	ABplapaapp	154	295	21
167	ABplapaaap	127	309	20
167	ABplapaaaa	108	319	20
167	ABplaapapa	75	318	24
167	ABplaapaaa	51	339	22
167	ABplppapaa	122	294	13
167	ABplpaappp	110	292	14
167	ABplpaappa	96	300	14
167	ABplaapppp	131	287	19
167	ABplaapppa	111	293	17
167	ABplaappap	102	300	22
167	ABplaappaa	80	304	22
167	ABplaaaaap	75	348	23
167	ABplaaaaaa	55	356	24
167	ABplaaaapp	98	357	23
167	ABplaaaapa	81	363	22
167	ABplaaappp	131	322	23
167	ABplaaappa	109	333	22
167	ABplaaapa	91	339	22
167	ABalapappp	85	336	20
167	Cpappd	239	336	8
167	Cpappv	216	319	6
167	Cpapap	255	342	16
167	Cpapaa	249	330	10
167	Cpaapp	245	328	18
167	Cpaapa	225	342	23
167	Cpaaaa	180	354	22
167	Cpaaap	211	354	22
167	Cpppp	219	334	10
167	Cpppa	221	367	13
167	Cppaa	190	354	9
167	Cppap	204	344	9
167	ABarppppap	210	382	19
167	ABarppppaa	182	387	21
167	Epra	180	362	18
167	ABarpaaaap	68	381	23
167	ABalapappa	70	349	20
167	ABplaapaap	65	331	23
167	ABplaapapp	93	319	22
167	ABplpaaaap	71	316	12
167	ABprapaapp	202	398	18
167	ABprapaapa	185	408	18
167	ABarpppppp	233	364	19
167	Dppp	199	365	13
167	Dppa	184	384	16
168	Dpaa	167	391	13
168	Dpap	179	375	11
168	Dppa	181	387	16
168	Dapp	185	315	14
168	Dapa	162	309	14
168	Daap	160	309	12
168	Daaa	142	304	14
168	Z3	162	342	11
168	Z2	188	346	13
168	Eprp	212	349	16
168	Eplp	208	325	16
168	Epla	173	328	18
168	Cappp	208	317	10
168	Cappa	203	305	15
168	Capaa	172	316	10
168	Capap	191	316	10
168	Earp	156	363	14
168	Earaa	118	372	19
168	Earap	145	358	18
168	Ealaa	96	351	18
168	Ealap	131	341	19
168	Ealpa	126	333	15
168	Ealpp	156	331	15
168	MSaaaapa	68	378	20
168	MSaaaapp	95	373	20
168	MSaaaaap	56	383	18
168	MSaaaaaa	40	383	14
168	MSaaapap	89	362	16
168	MSaaapaa	60	364	16
168	MSaaapp	103	367	16
168	MSaappa	137	338	8
168	MSaappp	147	324	10
168	MSaapaap	118	349	14
168	MSaapaaa	100	344	11
168	MSaapap	124	351	10
168	MSapaap	80	335	13
168	MSapaaa	54	347	14
168	MSapapa	92	329	16
168	MSapapp	110	322	17
168	MSapppp	144	310	18
168	MSapppa	127	311	16
168	MSappaa	108	327	13
168	MSappap	129	319	11
168	MSpappa	154	344	7
168	MSpappp	175	347	8
168	MSpaaapa	86	395	17
168	MSpaaapp	109	386	17
168	MSpaaaap	77	389	16
168	MSpaaaaa	57	401	13
168	MSpapaap	133	374	13
168	MSpapaaa	114	373	10
168	MSpapap	144	362	8
168	MSpaapa	95	387	14
168	MSpaapp	118	374	16
168	MSppppp	163	392	17
168	MSppppa	151	396	14
168	MSpppaa	124	394	11
168	MSpppap	139	399	13
168	MSppaaa	82	401	12
168	MSppaap	101	396	11
168	MSppapp	133	390	17
168	MSppapa	110	402	14
168	ABalaappap	73	419	14
168	ABalaappaa	65	421	10
168	ABalaapppa	63	418	16
168	ABalaapppp	79	417	18
168	ABalaapapp	94	420	11
168	ABalaapaap	74	414	9
168	ABalaapaaa	55	406	11
168	ABalaaaalp	35	345	12
168	ABalaaaala	31	366	12
168	ABalaaappr	60	415	13
168	ABalaaappl	40	405	13
168	ABalaaapar	31	394	15
168	ABalapaapa	36	355	17
168	ABalapaapp	51	348	19
168	ABalapaaap	45	365	19
168	ABalapaaaa	42	365	15
168	ABalaaapal	30	370	15
168	ABalapapaa	43	381	21
168	ABalapapap	56	365	22
168	ABalapppap	78	395	21
168	ABalappapa	49	409	16
168	ABarpaaaaa	57	397	21
168	ABalappapp	57	412	19
168	ABalapppaa	69	406	20
168	ABalappppa	95	404	20
168	ABalappppp	115	402	18
168	ABalappaa	39	392	18
168	ABalppaapa	43	329	14
168	ABalppaapp	51	318	11
168	ABalppappa	72	309	8
168	ABalppappp	97	306	7
168	ABalppapap	65	322	9
168	ABalppapaa	54	329	7
168	ABalpapaap	68	339	6
168	ABalpapaaa	47	341	6
168	ABalpapapa	69	323	6
168	ABalpapapp	88	317	6
168	ABalpapppp	110	335	8
168	ABalpapppa	85	333	10
168	ABalpappap	90	340	7
168	ABalpaaaap	68	357	5
168	ABalpappaa	78	351	7
168	ABalpaappa	45	341	9
168	ABalpaappp	66	338	10
168	ABalpaapap	48	355	7
168	ABalpaapaa	35	377	7
168	ABalpaaapa	64	352	8
168	ABalpaaapp	83	349	10
168	ABalpaaaaa	50	371	7
168	ABarpappa	121	406	23
168	ABarpapppp	149	389	21
168	ABarpapppa	134	390	20
168	ABarpapaap	96	400	23
168	ABarpapaaa	71	402	24
168	ABarpapapp	124	385	23
168	ABarpapapa	101	387	22
168	ABarpaaap	82	385	22
168	ABaraapppa	93	366	11
168	ABaraapppp	114	371	13
168	ABaraappap	81	378	11
168	ABaraapaaa	47	371	10
168	ABaraapaap	59	366	12
168	ABaraapapa	72	358	12
168	ABaraapapp	86	347	14
168	ABaraappaa	67	388	12
168	ABaraaaap	54	384	11
168	ABaraaaaaa	42	391	8
168	ABaraaaaap	52	402	9
168	ABalaaaar	33	389	11
168	ABaraaapaa	53	387	6
168	ABaraaapap	66	383	8
168	ABaraaappa	67	403	6
168	ABaraaappp	83	394	6
168	ABarapaaap	89	369	5
168	ABarapaaaa	72	375	5
168	ABarapaapa	81	383	7
168	ABarapaapp	93	366	9
168	ABarapapap	116	355	6
168	ABarapapaa	102	362	6
168	ABarapappa	107	375	8
168	ABarapappp	129	374	8
168	ABarappaap	118	373	5
168	ABarappaaa	97	385	6
168	ABarappapp	137	388	5
168	ABarappppa	109	411	6
168	ABarappppp	129	408	7
168	ABarapppaa	91	407	7
168	ABarappapa	115	394	6
168	ABarapppap	109	397	8
168	ABarppappp	211	300	19
168	ABarppappa	191	301	22
168	ABarppapap	176	302	20
168	ABarppapaa	148	315	21
168	ABarpaapap	117	357	23
168	ABarpaapaa	95	375	23
168	ABarpaappp	156	360	21
168	ABarpaappa	135	368	22
168	ABarppaaap	146	335	22
168	ABarppaaaa	126	342	23
168	ABarppaapp	168	319	22
168	ABarppaapa	162	343	23
168	ABprpaapaa	113	422	11
168	ABprpaaaaa	104	414	9
168	ABprpaaapa	131	420	10
168	ABprpaaaap	121	417	9
168	ABprpaaapp	147	420	10
168	ABprpaapap	135	427	14
168	ABprpaappa	148	428	15
168	ABprpaappp	160	422	12
168	ABprpapaap	161	389	6
168	ABprpapaaa	136	395	8
168	ABprpapapa	149	386	9
168	ABprpapapp	172	388	8
168	ABprpappap	158	362	5
168	ABprpappaa	143	376	5
168	ABprpapppp	186	357	5
168	ABprpapppa	170	372	6
168	ABprppaaaa	142	403	9
168	ABprppaaap	158	405	10
168	ABprppaapa	161	406	8
168	ABprppaapp	181	402	6
168	ABprppappp	204	380	9
168	ABprppappa	195	399	11
168	ABprppapap	186	406	9
168	ABprppapaa	168	410	12
168	ABprpppapa	213	371	7
168	ABprpppaap	212	385	6
168	ABprpppaaa	196	399	7
168	ABprpppapp	217	354	6
168	ABprpppppp	211	338	6
168	ABprpppppa	199	353	5
168	ABprppppap	197	374	6
168	ABprppppaa	186	387	7
168	ABpraaaapa	105	426	12
168	ABpraaaapp	122	430	16
168	ABpraaaaap	102	425	15
168	ABpraaaaaa	85	422	14
168	ABpraaapap	109	418	17
168	ABpraaapaa	89	410	15
168	ABpraaappa	119	412	16
168	ABpraaappp	137	413	16
168	ABprappaap	216	395	11
168	ABprappaaa	206	404	15
168	ABprappapp	239	371	12
168	ABprappapa	222	389	14
168	ABprapppa	222	379	10
168	ABprapppp	230	361	8
168	ABprapappp	242	356	11
168	ABprapappa	248	361	15
168	ABprapapap	240	374	17
168	ABprapapaa	225	386	18
168	ABprapaaap	181	404	20
168	ABprapaaaa	162	412	21
168	ABplpppppp	196	318	6
168	ABplpppppa	179	316	5
168	ABplppppap	168	307	7
168	ABplppppaa	153	307	6
168	ABplpppapp	201	299	7
168	ABplpppapa	188	288	8
168	ABplpppaaa	152	292	7
168	ABplpppaap	171	289	7
168	ABplppapap	134	284	10
168	ABplppappp	169	282	11
168	ABplppappa	145	284	11
168	ABplppaaa	111	306	11
168	ABplppaapa	125	301	9
168	ABplppaapp	142	297	8
168	ABplpappaa	110	321	6
168	ABplpappap	133	324	7
168	ABplpapppa	139	327	5
168	ABplpapppp	164	324	5
168	ABplpapapp	139	307	5
168	ABplpapapa	120	305	5
168	ABplpapaaa	96	319	10
168	ABplpapaap	118	313	9
168	ABalpppppp	93	315	19
168	ABalpppppa	77	316	19
168	ABalppppap	70	329	19
168	ABalppppaa	59	337	18
168	ABalpppapp	62	315	20
168	ABalpppapa	50	319	17
168	ABalpppaaa	33	339	17
168	ABalpppaap	41	330	18
168	ABalppaaa	35	335	12
168	ABplpaapap	82	304	14
168	ABplpaaaaa	59	327	14
168	ABplpaapaa	68	318	16
168	ABplpaaapp	96	303	12
168	ABplpaaapa	78	306	11
168	ABpraapppp	188	409	14
168	ABpraapppa	167	417	16
168	ABpraappap	157	416	17
168	ABpraappaa	140	427	18
168	ABpraapapa	133	421	22
168	ABpraapapp	141	407	20
168	ABpraapaaa	101	416	21
168	ABpraapaap	121	418	20
168	ABarpppppa	217	371	21
168	ABarpppapa	162	376	23
168	ABarpppapp	191	373	23
168	ABarpppaap	171	393	22
168	ABarpppaaa	154	398	20
168	Caaapa	228	309	20
168	Caaapp	238	306	15
168	Caaaaa	190	327	22
168	Caaaap	216	320	22
168	Caapp	231	310	9
168	Caapa	235	322	12
168	ABplappapa	163	286	18
168	ABplappaap	166	276	14
168	ABplappaaa	141	284	16
168	ABplappppp	213	295	10
168	ABplappppa	202	288	12
168	ABplapppaa	172	286	13
168	ABplapppap	195	283	13
168	ABplapappp	221	289	13
168	ABplappapp	185	279	17
168	ABplapappa	203	286	16
168	ABplapapaa	177	285	21
168	ABplapapap	196	290	19
168	ABplapaapa	134	303	22
168	ABplapaapp	156	295	21
168	ABplapaaap	127	309	20
168	ABplapaaaa	110	319	20
168	ABplaapapa	74	321	24
168	ABplaapaaa	50	339	23
168	ABplppapaa	124	294	13
168	ABplpaappp	111	293	14
168	ABplpaappa	97	299	15
168	ABplaapppp	131	288	19
168	ABplaapppa	111	293	18
168	ABplaappap	101	301	21
168	ABplaappaa	80	307	22
168	ABplaaaaap	72	350	22
168	ABplaaaaaa	55	359	24
168	ABplaaaapp	96	359	23
168	ABplaaaapa	80	365	22
168	ABplaaappp	130	323	22
168	ABplaaappa	112	332	22
168	ABplaaapap	102	339	22
168	ABplaaapaa	83	343	23
168	ABalapappp	85	338	19
168	Cpappd	236	336	8
168	Cpappv	216	319	6
168	Cpapap	255	341	16
168	Cpapaa	247	331	10
168	Cpaapp	246	328	18
168	Cpaapa	227	343	23
168	Cpaaaa	177	355	22
168	Cpaaap	214	354	23
168	Cpppp	219	337	10
168	Cpppa	218	369	14
168	Cppaa	189	357	9
168	Cppap	204	349	9
168	ABarppppap	210	383	19
168	ABarppppaa	184	389	22
168	Epra	181	362	18
168	ABarpaaaap	67	380	23
168	ABalapappa	69	350	19
168	ABplaapaap	65	334	23
168	ABplaapapp	91	321	22
168	ABplpaaaap	71	316	12
168	ABprapaapp	200	399	18
168	ABprapaapa	184	410	18
168	ABarpppppp	236	363	19
168	Dppp	197	366	13
168	ABalaapapa	78	417	10
169	Dpaa	166	390	12
169	Dpap	176	377	10
169	Dppa	179	388	16
169	Dapp	185	315	13
169	Dapa	162	308	15
169	Daap	159	308	12
169	Daaa	141	303	14
169	Z3	161	341	10
169	Z2	187	347	13
169	Eprp	213	349	16
169	Eplp	209	324	16
169	Epla	177	328	18
169	Cappp	207	317	10
169	Cappa	200	302	15
169	Capaa	172	317	9
169	Capap	189	316	10
169	Earp	156	362	14
169	Earaa	118	371	19
169	Earap	146	356	18
169	Ealaa	97	348	18
169	Ealap	130	340	18
169	Ealpa	126	333	14
169	Ealpp	156	333	15
169	MSaaaapa	68	377	20
169	MSaaaapp	96	369	20
169	MSaaaaap	55	379	17
169	MSaaaaaa	41	382	15
169	MSaaapap	88	363	16
169	MSaaapaa	62	361	16
169	MSaaapp	103	367	16
169	MSaappa	139	334	8
169	MSaappp	146	321	10
169	MSaapaap	118	352	14
169	MSaapaaa	98	345	11
169	MSaapapa	112	353	10
169	MSaapapp	133	346	10
169	MSapaap	80	334	13
169	MSapaaa	52	347	13
169	MSapapa	91	329	16
169	MSapapp	109	323	17
169	MSapppp	145	312	17
169	MSapppa	125	311	16
169	MSappaa	108	328	13
169	MSappap	129	320	11
169	MSpappa	154	344	7
169	MSpappp	172	348	8
169	MSpaaapa	85	393	17
169	MSpaaapp	106	384	18
169	MSpaaaap	75	388	16
169	MSpaaaaa	55	400	13
169	MSpapaap	133	374	13
169	MSpapaaa	114	373	10
169	MSpapapa	137	367	8
169	MSpapapp	148	358	9
169	MSpaapa	94	386	14
169	MSpaapp	119	376	15
169	MSppppp	161	392	17
169	MSppppa	149	397	14
169	MSpppaa	121	393	11
169	MSpppap	137	398	13
169	MSppaaa	80	400	11
169	MSppaap	101	396	11
169	MSppapp	131	391	17
169	MSppapa	108	404	14
169	ABalaappap	72	420	13
169	ABalaappaa	63	420	10
169	ABalaapppa	63	419	16
169	ABalaapppp	77	416	18
169	ABalaapapp	91	421	10
169	ABalaapaap	72	412	8
169	ABalaapapa	76	419	10
169	ABalaapaaa	53	405	11
169	ABalaaaalp	34	342	11
169	ABalaaaala	29	363	13
169	ABalaaappr	58	414	13
169	ABalaaappl	40	403	14
169	ABalaaapar	30	393	15
169	ABalapaapa	35	352	17
169	ABalapaapp	51	347	18
169	ABalapaaap	44	365	19
169	ABalapaaaa	40	364	16
169	ABalaaapal	30	369	15
169	ABalapapaa	45	379	22
169	ABalapapap	54	364	22
169	ABalapppap	75	394	21
169	ABalappapa	47	408	16
169	ABarpaaaaa	55	395	21
169	ABalappapp	58	412	19
169	ABalapppaa	67	402	20
169	ABalappppa	93	403	20
169	ABalappppp	113	400	19
169	ABalappaaa	34	391	17
169	ABalappaap	43	391	19
169	ABalppaapa	43	326	15
169	ABalppaapp	49	318	11
169	ABalppappa	73	307	8
169	ABalppappp	97	306	7
169	ABalppapap	65	322	9
169	ABalppapaa	56	326	6
169	ABalpapaap	70	339	6
169	ABalpapaaa	51	340	5
169	ABalpapapa	72	322	6
169	ABalpapapp	90	317	6
169	ABalpapppp	111	335	8
169	ABalpapppa	87	331	10
169	ABalpappap	89	340	7
169	ABalpaaaap	67	357	5
169	ABalpappaa	79	352	7
169	ABalpaappa	44	339	8
169	ABalpaappp	65	337	10
169	ABalpaapap	48	354	7
169	ABalpaapaa	33	371	7
169	ABalpaaapa	64	351	8
169	ABalpaaapp	82	346	10
169	ABalpaaaaa	48	369	6
169	ABarpappaa	110	403	22
169	ABarpappap	130	402	23
169	ABarpapppp	148	387	21
169	ABarpapppa	133	390	20
169	ABarpapaap	93	401	23
169	ABarpapaaa	70	400	24
169	ABarpapapp	122	385	23
169	ABarpapapa	100	388	22
169	ABarpaaap	83	382	22
169	ABaraapppa	92	367	11
169	ABaraapppp	113	372	13
169	ABaraappap	79	376	11
169	ABaraapaaa	45	367	10
169	ABaraapaap	61	365	12
169	ABaraapapa	72	356	12
169	ABaraapapp	86	347	14
169	ABaraappaa	64	387	12
169	ABaraaaap	50	381	11
169	ABaraaaaaa	38	385	7
169	ABaraaaaap	51	401	9
169	ABalaaaarr	38	392	11
169	ABaraaapaa	51	387	6
169	ABaraaapap	63	381	8
169	ABaraaappa	65	400	6
169	ABaraaappp	82	394	6
169	ABarapaaap	88	370	5
169	ABarapaaaa	73	373	5
169	ABarapaapa	80	385	7
169	ABarapaapp	91	366	9
169	ABarapapap	115	354	6
169	ABarapapaa	100	361	6
169	ABarapappa	106	374	8
169	ABarapappp	126	370	8
169	ABarappaap	114	373	5
169	ABarappaaa	96	385	6
169	ABarappapp	134	388	5
169	ABarappppa	105	411	6
169	ABarappppp	126	407	7
169	ABarapppaa	88	408	7
169	ABarappapa	113	394	6
169	ABarapppap	105	397	8
169	ABarppappp	213	300	19
169	ABarppappa	191	303	22
169	ABarppapap	173	300	21
169	ABarppapaa	149	314	21
169	ABarpaapap	115	357	23
169	ABarpaapaa	94	374	23
169	ABarpaappp	155	360	21
169	ABarpaappa	133	366	22
169	ABarppaaap	147	333	22
169	ABarppaaaa	127	342	22
169	ABarppaapp	168	320	22
169	ABarppaapa	162	344	23
169	ABprpaapaa	112	423	11
169	ABprpaaaaa	102	414	9
169	ABprpaaapa	129	421	10
169	ABprpaaaap	118	416	9
169	ABprpaaapp	145	420	11
169	ABprpaapap	133	427	14
169	ABprpaappa	145	427	15
169	ABprpaappp	159	422	12
169	ABprpapaap	157	391	6
169	ABprpapaaa	133	391	8
169	ABprpapapa	149	387	9
169	ABprpapapp	169	390	7
169	ABprpappap	157	364	5
169	ABprpappaa	142	376	5
169	ABprpapppp	184	357	5
169	ABprpapppa	169	373	6
169	ABprppaaaa	139	405	9
169	ABprppaaap	158	403	10
169	ABprppaapa	160	408	7
169	ABprppaapp	181	402	6
169	ABprppappp	203	381	9
169	ABprppappa	193	400	11
169	ABprppapap	184	406	9
169	ABprppapaa	166	410	11
169	ABprpppapa	211	372	6
169	ABprpppaap	210	385	6
169	ABprpppaaa	197	399	6
169	ABprpppapp	215	355	6
169	ABprpppppp	207	340	5
169	ABprpppppa	196	352	5
169	ABprppppap	195	376	5
169	ABprppppaa	184	388	6
169	ABpraaaapa	103	426	12
169	ABpraaaapp	120	431	16
169	ABpraaaaap	100	426	15
169	ABpraaaaaa	83	424	14
169	ABpraaapap	104	418	17
169	ABpraaapaa	87	410	15
169	ABpraaappa	117	413	16
169	ABpraaappp	136	411	16
169	ABprappaap	215	394	11
169	ABprappaaa	206	404	14
169	ABprappapp	237	371	12
169	ABprappapa	221	389	14
169	ABprapppa	220	378	10
169	ABprapppp	228	361	8
169	ABprapappp	240	357	10
169	ABprapappa	246	359	15
169	ABprapapap	240	373	16
169	ABprapapaa	226	385	18
169	ABprapaaap	182	406	20
169	ABprapaaaa	161	414	20
169	ABplpppppp	197	317	5
169	ABplpppppa	179	315	5
169	ABplppppap	167	307	7
169	ABplppppaa	152	306	6
169	ABplpppapp	201	298	8
169	ABplpppapa	189	287	8
169	ABplpppaaa	155	289	8
169	ABplpppaap	173	289	7
169	ABplppapap	134	284	10
169	ABplppappp	170	283	11
169	ABplppappa	146	283	12
169	ABplppaaa	110	303	11
169	ABplppaapa	122	302	8
169	ABplppaapp	144	295	8
169	ABplpappaa	111	323	6
169	ABplpappap	133	323	7
169	ABplpapppa	139	325	5
169	ABplpapppp	164	323	5
169	ABplpapapp	137	305	5
169	ABplpapapa	119	305	5
169	ABplpapaaa	97	319	10
169	ABplpapaap	117	315	9
169	ABalpppppp	93	315	19
169	ABalpppppa	77	316	19
169	ABalppppap	69	329	19
169	ABalppppaa	59	336	17
169	ABalpppapp	64	313	19
169	ABalpppapa	51	318	18
169	ABalpppaaa	33	335	17
169	ABalpppaap	40	330	18
169	ABalppaaa	36	336	13
169	ABplpaapap	82	302	15
169	ABplpaaaaa	60	323	14
169	ABplpaapaa	69	319	16
169	ABplpaaapp	95	302	12
169	ABplpaaapa	79	306	11
169	ABpraapppp	184	410	14
169	ABpraapppa	165	417	15
169	ABpraappap	156	417	18
169	ABpraappaa	138	428	18
169	ABpraapapa	128	422	22
169	ABpraapapp	140	409	19
169	ABpraapaaa	100	415	22
169	ABpraapaap	119	414	19
169	ABarpppppa	218	373	21
169	ABarpppapa	163	374	24
169	ABarpppapp	193	376	23
169	ABarpppaap	170	395	22
169	ABarpppaaa	152	399	19
169	Caaapa	229	312	20
169	Caaapp	237	307	14
169	Caaaaa	191	328	23
169	Caaaap	214	322	21
169	Caapp	229	312	9
169	Caapa	231	325	12
169	ABplappapa	164	285	18
169	ABplappaap	165	276	15
169	ABplappaaa	142	284	16
169	ABplappppp	217	297	9
169	ABplappppa	202	284	12
169	ABplapppaa	172	286	13
169	ABplapppap	191	284	12
169	ABplapappp	219	290	13
169	ABplappapp	187	280	17
169	ABplapappa	205	283	16
169	ABplapapaa	180	283	20
169	ABplapapap	198	290	19
169	ABplapaapa	134	301	22
169	ABplapaapp	153	296	20
169	ABplapaaap	127	308	20
169	ABplapaaaa	110	319	20
169	ABplaapapa	74	320	23
169	ABplaapaaa	49	339	22
169	ABplppapaa	124	294	12
169	ABplpaappp	112	292	14
169	ABplpaappa	96	298	15
169	ABplaapppp	130	287	19
169	ABplaapppa	111	291	18
169	ABplaappap	102	300	22
169	ABplaappaa	81	305	22
169	ABplaaaaap	70	350	22
169	ABplaaaaaa	54	358	24
169	ABplaaaapp	94	356	23
169	ABplaaaapa	80	364	22
169	ABplaaappp	131	322	22
169	ABplaaappa	113	330	22
169	ABplaaapap	102	338	22
169	ABplaaapaa	81	342	23
169	ABalapappp	84	339	20
169	Cpappd	235	336	8
169	Cpappv	217	319	6
169	Cpapap	254	340	15
169	Cpapaa	245	331	10
169	Cpaapp	245	330	18
169	Cpaapa	229	345	23
169	Cpaaaa	179	355	23
169	Cpaaap	215	355	23
169	Cpppp	218	340	9
169	Cpppa	216	368	14
169	Cppaa	186	359	9
169	Cppap	203	351	9
169	ABarppppap	212	385	19
169	ABarppppaa	185	390	22
169	Epra	181	362	18
169	ABarpaaaap	67	378	22
169	ABalapappa	68	350	19
169	ABplaapaap	65	332	23
169	ABplaapapp	91	321	22
169	ABplpaaaap	71	316	11
169	ABprapaapp	200	399	17
169	ABprapaapa	183	411	18
169	ABarpppppp	237	362	18
169	ABalaaaarl	32	382	12
169	Dppp	195	367	13
170	Dpap	176	378	11
170	Dapp	181	313	14
170	Dapa	160	308	14
170	Daap	157	306	12
170	Daaa	140	303	14
170	Z3	161	340	11
170	Z2	187	347	13
170	Eprp	209	349	16
170	Eplp	211	323	16
170	Epla	178	330	18
170	Cappp	205	320	10
170	Cappa	199	303	15
170	Capaa	171	316	9
170	Capap	188	315	10
170	Earp	153	361	14
170	Earaa	117	372	19
170	Earap	147	355	18
170	Ealaa	96	349	18
170	Ealap	129	340	19
170	Ealpa	126	335	14
170	Ealpp	154	329	16
170	MSaaaapa	66	376	19
170	MSaaaapp	94	367	20
170	MSaaaaap	54	380	17
170	MSaaaaaa	41	384	14
170	MSaaapap	86	363	17
170	MSaaapaa	61	362	16
170	MSaaapp	102	366	16
170	MSaappa	139	333	8
170	MSaappp	144	318	10
170	MSaapaap	118	353	14
170	MSaapaaa	98	344	11
170	MSaapapa	111	354	10
170	MSaapapp	134	346	10
170	MSapaap	78	332	13
170	MSapaaa	53	346	14
170	MSapapa	90	327	16
170	MSapapp	108	322	17
170	MSapppp	142	311	18
170	MSapppa	124	311	16
170	MSappaa	108	329	13
170	MSappap	127	319	11
170	MSpappa	156	341	7
170	MSpappp	168	357	8
170	MSpaaapa	84	394	17
170	MSpaaapp	104	384	18
170	MSpaaaap	75	388	16
170	MSpaaaaa	56	398	13
170	MSpapaap	132	375	13
170	MSpapaaa	113	373	10
170	MSpapapa	133	369	9
170	MSpapapp	149	354	8
170	MSpaapa	93	383	14
170	MSpaapp	118	375	16
170	MSppppp	160	390	17
170	MSppppa	149	396	14
170	MSpppaa	122	393	11
170	MSpppap	137	400	13
170	MSppaaa	81	399	11
170	MSppaap	102	395	11
170	MSppapp	129	391	17
170	MSppapa	108	401	14
170	ABalaappap	73	420	13
170	ABalaappaa	61	417	10
170	ABalaapppa	63	419	16
170	ABalaapppp	77	415	18
170	ABalaapapp	93	422	10
170	ABalaapaap	73	415	8
170	ABalaapapa	78	422	10
